Pneu Scooter Data Log: 8/25/2012 6:39:03 PM
Time [s], DC Voltage [V], DC Current [A], Phase A Current [A], Phase B Current [A], Phase C Current [A], Sensor State [ABC], Flux State [ABC], Sensor Speed [rpm], Flux Speed [rpm], Accel Command [%], Brake Command [%], PWM Magnitude [%], PWM Phase [deg], Q-Axis Current [A], D-Axis Current [A], Sensor V-Index [16-bit], Flux V-Index [16-bit], Fault State, Debug Integer
194.04, 15.09, 0.00, 0.02, 2.71, -2.73, 3, 1, 0, 2953, 3005, 0.0, 43.9, 1.4, 4.14, 0.02, 0, 34532, 0, 1273
194.05, 15.14, 0.00, -4.52, 4.98, -0.46, 3, 3, 0, 2976, 3068, 0.0, 45.1, 1.4, 4.50, -0.24, 0, 41141, 0, 732
194.07, 15.14, 0.00, -4.80, 3.20, 1.61, 3, 2, 0, 2976, 3040, 0.0, 44.7, 1.4, 4.31, 0.46, 0, 52064, 0, -320
194.08, 15.07, 0.00, -1.11, -4.04, 5.15, 3, 2, 0, 2976, 3012, 0.0, 44.3, 2.8, 4.21, 0.43, 0, 60800, 0, -1124
194.10, 15.06, 0.00, 0.82, -3.88, 3.06, 3, 4, 0, 3020, 3031, 0.0, 44.3, 2.8, 4.11, 0.00, 0, 8417, 0, -1044
194.11, 15.15, 0.00, 5.89, -3.08, -2.81, 3, 4, 0, 2998, 3135, 0.0, 46.3, 2.8, 4.32, 0.17, 0, 17197, 0, 33
194.15, 15.09, 0.00, -0.26, 3.84, -3.58, 3, 1, 0, 3043, 3095, 0.0, 45.9, 2.8, 5.19, -0.18, 0, 33263, 0, 1310
194.18, 15.15, 0.00, -2.71, -1.47, 4.18, 3, 2, 0, 3090, 3070, 0.0, 45.1, 2.8, 5.46, -0.30, 0, 58224, 0, -1134
194.19, 15.14, 0.00, 3.36, 0.08, -3.44, 3, 5, 0, 3114, 3031, 0.0, 43.9, 1.4, 3.75, -0.17, 0, 19432, 0, 401
194.22, 15.14, 0.00, -0.50, 2.89, -2.39, 3, 1, 0, 3043, 2984, 0.0, 42.7, 1.4, 3.18, -0.14, 0, 36241, 0, 1124
194.22, 15.14, 0.00, -4.52, 3.70, 0.82, 3, 3, 0, 2998, 3037, 0.0, 44.3, 1.4, 3.92, -0.02, 0, 47031, 0, 45
194.25, 15.09, 0.00, -2.43, -0.72, 3.16, 3, 2, 0, 2998, 2949, 0.0, 43.1, 1.4, 4.14, 0.16, 0, 56487, 0, -827
194.27, 15.15, 0.00, 2.27, -5.69, 3.42, 3, 6, 0, 2976, 2984, 0.0, 43.9, 2.8, 3.62, 0.16, 0, 363, 0, -1311
194.29, 15.15, 0.00, 1.59, -3.76, 2.17, 3, 4, 0, 2976, 3012, 0.0, 43.9, 1.4, 3.83, 0.11, 0, 8373, 0, -867
194.30, 15.09, 0.00, 4.60, -1.95, -2.65, 3, 4, 0, 2976, 2985, 0.0, 43.5, 1.4, 4.09, -0.07, 0, 15653, 0, -46
194.32, 15.15, 0.00, 3.68, 0.78, -4.46, 3, 5, 0, 2976, 3108, 0.0, 45.9, 1.4, 4.32, 0.32, 0, 23664, 0, 893
194.36, 15.09, 0.00, -1.87, 5.43, -3.56, 3, 1, 0, 2998, 3108, 0.0, 46.3, 2.8, 4.81, 0.28, 0, 36109, 0, 1161
194.38, 15.09, 0.00, -3.46, -3.46, 6.91, 3, 2, 0, 3065, 3089, 0.0, 45.9, 2.8, 5.09, -0.06, 0, 58152, 0, -888
194.39, 15.12, 0.00, 3.24, -1.63, -1.61, 3, 4, 0, 3065, 2966, 0.0, 43.1, 1.4, 4.32, -0.55, 0, 14461, 0, -135
194.41, 15.14, 0.00, 0.10, 1.85, -1.95, 3, 1, 0, 3020, 2963, 0.0, 42.7, 1.4, 3.13, -0.18, 0, 31741, 0, 1277
194.44, 15.07, 0.00, -2.87, 3.52, -0.64, 3, 3, 0, 2976, 3058, 0.0, 43.9, 1.4, 3.69, -0.66, 0, 41141, 0, 710
194.46, 15.14, 0.00, -5.81, 3.70, 2.11, 3, 3, 0, 2976, 3075, 0.0, 44.7, 1.4, 4.44, -0.23, 0, 48421, 0, -86
194.50, 15.12, 0.00, -2.55, -1.63, 4.18, 3, 2, 0, 2976, 2984, 0.0, 43.9, 1.4, 4.37, -0.01, 0, 57888, 0, -1073
194.50, 15.18, 0.00, 0.30, -3.54, 3.24, 3, 6, 0, 2976, 2977, 0.0, 43.5, 1.4, 3.81, 0.07, 0, 64443, 0, -1350
194.52, 15.14, 0.00, 1.65, -3.56, 1.91, 3, 4, 0, 2976, 2950, 0.0, 42.7, 1.4, 4.40, -0.23, 0, 8373, 0, -998
194.54, 15.15, 0.00, 3.08, -2.27, -0.80, 3, 4, 0, 2953, 2984, 0.0, 42.7, 1.4, 4.02, -0.61, 0, 12686, 0, -548
194.58, 15.09, 0.00, 4.56, -2.57, -1.99, 3, 4, 0, 2953, 3048, 0.0, 44.3, 1.4, 4.28, -0.05, 0, 15576, 0, -40
194.58, 15.06, 0.00, 4.44, -0.82, -3.62, 3, 5, 0, 2976, 3061, 0.0, 45.5, 1.4, 5.28, 0.06, 0, 20752, 0, 719
194.60, 15.09, 0.00, -2.23, 5.29, -3.06, 3, 1, 0, 3020, 3073, 0.0, 45.9, 1.4, 4.64, 0.65, 0, 36175, 0, 1146
194.61, 15.15, 0.00, -3.92, 0.30, 3.62, 3, 2, 0, 3043, 3054, 0.0, 45.5, 1.4, 4.37, 0.95, 0, 53619, 0, -610
194.63, 15.14, 0.00, 1.75, -4.82, 3.08, 3, 6, 0, 3043, 2989, 0.0, 43.9, 2.8, 3.68, 0.17, 0, 3473, 0, -1180
194.64, 15.09, 0.00, 3.72, -2.75, -0.96, 3, 4, 0, 3020, 3040, 0.0, 44.7, 1.4, 4.12, 0.04, 0, 17285, 0, 46
194.69, 15.09, 0.00, 2.27, 1.27, -3.54, 3, 1, 0, 3020, 2998, 0.0, 43.9, 2.8, 4.37, 0.02, 0, 30263, 0, 1244
194.71, 15.09, 0.00, -3.78, 4.10, -0.32, 3, 3, 0, 3020, 3093, 0.0, 45.5, 1.4, 3.93, 0.21, 0, 42663, 0, 557
194.74, 15.15, 0.00, -2.39, -2.43, 4.82, 3, 2, 0, 3020, 3027, 0.0, 44.3, 2.8, 4.78, -0.17, 0, 58020, 0, -1102
194.78, 15.14, 0.00, 5.61, 1.77, -7.38, 3, 5, 0, 3020, 3166, 0.0, 47.0, 2.8, 5.13, 0.19, 0, 22296, 0, 795
194.78, 15.07, 0.00, -4.64, 3.20, 1.45, 3, 3, 0, 3065, 3040, 0.0, 44.7, 2.8, 4.99, -0.37, 0, 44229, 0, 356
194.80, 15.12, 0.00, 0.34, -2.91, 2.57, 3, 6, 0, 3090, 3026, 0.0, 43.9, 1.4, 4.11, -0.48, 0, 587, 0, -1356
194.83, 15.15, 0.00, 2.95, -1.07, -1.89, 3, 5, 0, 3043, 3024, 0.0, 43.9, 1.4, 3.49, -0.05, 0, 19362, 0, 571
194.85, 15.09, 0.00, -0.50, 3.78, -3.28, 3, 1, 0, 3020, 3065, 0.0, 44.7, 1.4, 3.94, 0.28, 0, 34697, 0, 1279
194.88, 15.09, 0.00, -3.12, 3.84, -0.72, 3, 3, 0, 3020, 3061, 0.0, 44.7, 1.4, 4.44, 0.04, 0, 48575, 0, -38
194.89, 15.20, 0.00, 0.30, -3.54, 3.24, 3, 6, 0, 3020, 3040, 0.0, 44.7, 2.8, 4.48, -0.30, 0, 64509, 0, -1372
194.91, 15.14, 0.00, 5.45, -1.93, -3.52, 3, 4, 0, 3020, 2999, 0.0, 43.5, 2.8, 3.88, -0.04, 0, 14329, 0, -191
194.93, 15.15, 0.00, 3.48, 1.31, -4.78, 3, 5, 0, 3020, 3046, 0.0, 44.7, 1.4, 4.66, -0.25, 0, 26730, 0, 1185
194.96, 15.15, 0.00, -0.30, 2.75, -2.45, 3, 3, 0, 3020, 3046, 0.0, 44.7, 1.4, 4.14, -0.05, 0, 41185, 0, 915
194.97, 15.12, 0.00, -2.33, -0.66, 2.99, 3, 2, 0, 3020, 2924, 0.0, 42.7, 1.4, 3.85, -0.08, 0, 55064, 0, -648
195.00, 15.14, 0.00, 0.30, -3.22, 2.91, 3, 6, 0, 2998, 3010, 0.0, 43.9, 1.4, 4.02, -0.50, 0, 64476, 0, -1354
195.00, 15.15, 0.00, 0.32, -3.22, 2.89, 3, 4, 0, 2998, 3017, 0.0, 43.9, 1.4, 4.53, -0.18, 0, 8395, 0, -980
195.05, 15.15, 0.00, 1.79, 3.92, -5.71, 3, 1, 0, 3043, 3183, 0.0, 47.4, 2.8, 4.82, 0.44, 0, 31774, 0, 1257
195.07, 15.18, 0.00, -3.56, -1.61, 5.17, 3, 2, 0, 3065, 3096, 0.0, 45.5, 2.8, 4.83, 0.12, 0, 55152, 0, -783
195.08, 15.18, 0.00, 5.45, -2.25, -3.20, 3, 4, 0, 3090, 3081, 0.0, 44.7, 2.8, 4.63, -0.54, 0, 14533, 0, -169
195.11, 15.09, 0.00, -0.22, 2.79, -2.57, 3, 1, 0, 3065, 3013, 0.0, 43.1, 1.4, 3.93, -0.32, 0, 36307, 0, 1120
195.16, 15.14, 0.00, -2.17, 0.62, 1.55, 3, 2, 0, 3043, 3006, 0.0, 43.5, 1.4, 3.46, -0.03, 0, 55108, 0, -763
195.16, 15.09, 0.00, -0.02, -3.86, 3.88, 3, 6, 0, 3020, 3106, 0.0, 45.1, 1.4, 3.74, 0.02, 0, 3407, 0, -1296
195.17, 15.13, 0.00, 5.13, -2.57, -2.55, 3, 4, 0, 2998, 2998, 0.0, 44.3, 1.4, 3.84, 0.53, 0, 15730, 0, -35
195.19, 15.15, 0.00, 0.78, 4.96, -5.75, 3, 1, 0, 3065, 3136, 0.0, 47.0, 2.8, 5.54, 0.37, 0, 31807, 0, 1227
195.22, 15.15, 0.00, -2.51, -4.24, 6.75, 3, 2, 0, 3137, 3262, 0.0, 49.0, 2.8, 6.16, 0.28, 0, 61432, 0, -1145
195.24, 15.14, 0.00, -1.47, 5.31, -3.84, 3, 1, 0, 3213, 3272, 0.0, 49.8, 2.8, 6.39, 0.63, 0, 38311, 0, 1169
195.28, 15.18, 0.00, 3.20, 1.93, -5.13, 3, 5, 0, 3266, 3235, 0.0, 48.2, 2.8, 5.37, 0.18, 0, 25972, 0, 1087
195.28, 15.12, 0.00, 4.56, -1.53, -3.04, 3, 4, 0, 3292, 3276, 0.0, 48.2, 2.8, 5.38, -0.07, 0, 16738, 0, 115
195.28, 15.14, 0.00, 0.06, -3.06, 2.99, 3, 6, 0, 3266, 3257, 0.0, 47.0, 2.8, 4.72, -0.79, 0, 4127, 0, -1156
195.32, 15.09, 0.00, -3.68, 0.46, 3.22, 3, 2, 0, 3239, 3167, 0.0, 45.5, 2.8, 4.50, -0.98, 0, 52322, 0, -351
195.33, 15.14, 0.00, 2.55, 0.96, -3.52, 3, 5, 0, 3164, 3166, 0.0, 45.9, 1.4, 4.08, -0.13, 0, 25672, 0, 1107
195.35, 15.14, 0.00, -3.40, -0.96, 4.36, 3, 2, 0, 3137, 3222, 0.0, 46.6, 1.4, 4.40, -0.11, 0, 59897, 0, -1229
195.36, 15.12, 0.00, 2.87, 1.69, -4.56, 3, 5, 0, 3137, 3213, 0.0, 47.0, 1.4, 4.19, 0.33, 0, 28842, 0, 1170
195.41, 15.06, 0.00, -3.68, -1.15, 4.82, 3, 2, 0, 3137, 3205, 0.0, 47.4, 1.4, 4.70, 0.46, 0, 58362, 0, -1138
195.41, 15.09, 0.00, 2.35, 3.44, -5.79, 3, 1, 0, 3164, 3200, 0.0, 47.8, 2.8, 5.51, 0.26, 0, 30403, 0, 1190
195.42, 15.09, 0.00, 3.56, -5.81, 2.25, 3, 6, 0, 3213, 3214, 0.0, 47.0, 2.8, 5.14, -0.34, 0, 5543, 0, -1193
195.46, 15.14, 0.00, -4.04, 2.73, 1.31, 3, 3, 0, 3213, 3199, 0.0, 46.6, 1.4, 4.88, -0.35, 0, 49233, 0, 8
195.49, 15.12, 0.00, 2.43, 2.07, -4.50, 3, 5, 0, 3188, 3161, 0.0, 45.9, 1.4, 4.64, -0.34, 0, 25744, 0, 1050
195.50, 15.15, 0.00, 0.50, -4.28, 3.78, 3, 6, 0, 3188, 3283, 0.0, 47.8, 1.4, 4.69, -0.16, 0, 779, 0, -1339
195.53, 15.15, 0.00, -1.91, 3.44, -1.53, 3, 3, 0, 3188, 3181, 0.0, 46.6, 1.4, 4.50, 0.59, 0, 41349, 0, 756
195.53, 15.14, 0.00, 6.15, -1.63, -4.52, 3, 4, 0, 3213, 3271, 0.0, 48.6, 2.8, 4.88, 0.25, 0, 18037, 0, 41
195.56, 15.15, 0.00, -1.11, -3.88, 4.98, 3, 2, 0, 3213, 3203, 0.0, 47.0, 2.8, 5.02, -0.47, 0, 61728, 0, -1148
195.58, 15.06, 0.00, -2.15, 4.48, -2.33, 3, 1, 0, 3188, 3210, 0.0, 46.6, 1.4, 4.82, -0.31, 0, 38227, 0, 1016
195.60, 15.14, 0.00, 4.40, -3.14, -1.27, 3, 4, 0, 3188, 3241, 0.0, 47.4, 1.4, 4.29, 0.07, 0, 13261, 0, -366
195.63, 15.09, 0.00, -5.93, 1.91, 4.02, 3, 2, 0, 3188, 3243, 0.0, 47.8, 2.8, 4.97, 0.04, 0, 52272, 0, -514
195.64, 15.14, 0.00, 3.36, 1.17, -4.52, 3, 1, 0, 3213, 3210, 0.0, 47.4, 2.8, 5.08, 0.24, 0, 30451, 0, 1208
195.67, 15.14, 0.00, -4.04, -0.48, 4.52, 3, 2, 0, 3239, 3249, 0.0, 47.8, 1.4, 5.01, -0.02, 0, 55492, 0, -908
195.69, 15.06, 0.00, -3.96, 5.85, -1.89, 3, 3, 0, 3239, 3292, 0.0, 48.6, 2.8, 5.26, 0.09, 0, 41399, 0, 869
195.72, 15.15, 0.00, 3.08, 1.35, -4.42, 3, 5, 0, 3239, 3160, 0.0, 45.9, 2.8, 4.58, -0.29, 0, 22724, 0, 935
195.77, 15.15, 0.00, 0.90, -2.99, 2.09, 3, 6, 0, 3213, 3145, 0.0, 45.5, 1.4, 4.08, -0.12, 0, 2399, 0, -1262
195.77, 15.09, 0.00, -1.11, 3.20, -2.09, 3, 3, 0, 3164, 3133, 0.0, 45.5, 1.4, 4.17, -0.36, 0, 41325, 0, 900
195.80, 15.09, 0.00, -4.14, 4.94, -0.80, 3, 3, 0, 3164, 3264, 0.0, 48.6, 2.8, 5.69, 0.25, 0, 42873, 0, 577
195.81, 15.09, 0.00, 5.17, 1.27, -6.43, 3, 5, 0, 3239, 3250, 0.0, 48.6, 2.8, 5.73, 0.35, 0, 21139, 0, 771
195.85, 15.15, 0.00, 1.79, -3.72, 1.93, 3, 6, 0, 3239, 3164, 0.0, 45.9, 2.8, 4.53, -0.56, 0, 4049, 0, -1148
195.88, 15.15, 0.00, -3.60, 2.31, 1.29, 3, 3, 0, 3188, 3159, 0.0, 45.5, 1.4, 4.01, -0.50, 0, 47589, 0, 17
195.92, 15.14, 0.00, -5.17, 2.89, 2.27, 3, 3, 0, 3090, 3156, 0.0, 45.9, 1.4, 4.07, -0.20, 0, 47301, 0, 75
195.97, 15.09, 0.00, 0.50, -4.04, 3.54, 3, 6, 0, 3137, 3201, 0.0, 47.4, 1.4, 4.88, 0.23, 0, 2214, 0, -1285
195.99, 15.15, 0.00, -3.76, 6.25, -2.49, 3, 3, 0, 3188, 3302, 0.0, 49.8, 2.8, 5.83, 0.48, 0, 41349, 0, 875
196.02, 15.07, 0.00, 5.49, 0.30, -5.79, 3, 5, 0, 3213, 3265, 0.0, 48.6, 2.8, 5.56, 0.19, 0, 19528, 0, 616
196.06, 15.09, 0.00, 3.48, -0.88, -2.59, 3, 5, 0, 3164, 3147, 0.0, 45.5, 1.4, 3.83, -0.30, 0, 19480, 0, 441
196.11, 15.09, 0.00, 2.43, -5.17, 2.73, 3, 4, 0, 3090, 3171, 0.0, 46.3, 1.4, 4.13, 0.09, 0, 8485, 0, -983
196.13, 15.14, 0.00, -0.34, 5.63, -5.29, 3, 1, 0, 3114, 3304, 0.0, 49.8, 1.4, 5.73, 0.54, 0, 36451, 0, 1171
196.16, 15.15, 0.00, 6.63, -5.45, -1.19, 3, 4, 0, 3239, 3313, 0.0, 51.0, 2.8, 6.31, 1.11, 0, 14971, 0, 83
196.19, 15.15, 0.00, 3.08, -5.65, 2.57, 3, 4, 0, 3319, 3257, 0.0, 49.0, 2.8, 5.64, 0.23, 0, 8709, 0, -1021
196.19, 15.15, 0.00, -1.27, -1.31, 2.57, 3, 6, 0, 3292, 3208, 0.0, 47.0, 2.8, 4.87, -0.16, 0, 63297, 0, -1338
196.22, 15.18, 0.00, -3.88, -0.64, 4.52, 3, 2, 0, 3292, 3257, 0.0, 47.4, 2.8, 4.81, -0.36, 0, 53985, 0, -746
196.24, 15.20, 0.00, -3.24, 3.86, -0.62, 3, 3, 0, 3266, 3194, 0.0, 45.9, 2.8, 4.33, -1.00, 0, 41425, 0, 851
196.25, 15.14, 0.00, 3.36, -2.33, -1.03, 3, 5, 0, 3188, 3230, 0.0, 46.6, 1.4, 3.83, 0.38, 0, 19504, 0, 346
196.28, 15.14, 0.00, -4.16, -1.61, 5.77, 3, 2, 0, 3188, 3299, 0.0, 48.6, 2.8, 5.25, -0.10, 0, 58512, 0, -1139
196.30, 15.06, 0.00, -1.23, 3.52, -2.29, 3, 3, 0, 3239, 3257, 0.0, 47.8, 2.8, 5.61, 0.18, 0, 41399, 0, 839
196.39, 15.14, 0.00, -0.66, -3.22, 3.88, 3, 6, 0, 3405, 3370, 0.0, 50.6, 2.8, 6.33, 0.13, 0, 65073, 0, -1216
196.42, 15.15, 0.00, 3.60, -4.92, 1.33, 3, 4, 0, 3405, 3327, 0.0, 48.6, 2.8, 5.05, -0.44, 0, 10459, 0, -822
196.44, 15.20, 0.00, 6.15, -4.40, -1.75, 3, 4, 0, 3376, 3408, 0.0, 49.4, 1.4, 4.52, -0.45, 0, 12069, 0, -539
196.49, 15.14, 0.00, 3.68, -2.41, -1.27, 3, 4, 0, 3376, 3340, 0.0, 49.0, 2.8, 5.23, -0.12, 0, 15373, 0, 12
196.52, 15.14, 0.00, 4.16, -0.64, -3.52, 3, 5, 0, 3376, 3353, 0.0, 48.6, 2.8, 4.94, -0.42, 0, 19688, 0, 349
196.53, 15.07, 0.00, 5.97, -1.95, -4.02, 3, 4, 0, 3319, 3373, 0.0, 49.0, 2.8, 4.26, 0.23, 0, 16829, 0, 80
196.56, 15.14, 0.00, 5.69, -4.10, -1.59, 3, 4, 0, 3319, 3439, 0.0, 51.0, 2.8, 5.56, 0.31, 0, 13581, 0, -215
196.59, 15.20, 0.00, 5.45, -2.25, -3.20, 3, 4, 0, 3347, 3355, 0.0, 48.6, 1.4, 4.62, -0.42, 0, 16927, 0, -85
196.61, 15.08, 0.00, 0.50, -4.68, 4.18, 3, 4, 0, 3292, 3369, 0.0, 49.0, 1.4, 4.18, 0.26, 0, 8683, 0, -987
196.63, 15.09, 0.00, 0.20, -4.04, 3.84, 3, 6, 0, 3292, 3287, 0.0, 48.2, 1.4, 4.98, 0.25, 0, 63297, 0, -1362
196.70, 15.15, 0.00, 1.55, -6.21, 4.66, 3, 6, 0, 3405, 3424, 0.0, 51.4, 2.8, 6.82, 0.06, 0, 1203, 0, -1179
196.75, 15.09, 0.00, -5.37, 4.14, 1.23, 3, 3, 0, 3433, 3474, 0.0, 51.4, 2.8, 5.54, 0.14, 0, 44949, 0, 473
196.78, 15.15, 0.00, -3.90, -1.93, 5.83, 3, 2, 0, 3433, 3412, 0.0, 50.2, 2.8, 4.79, 0.26, 0, 59232, 0, -1012
196.80, 15.09, 0.00, 3.64, -6.61, 2.97, 3, 6, 0, 3433, 3451, 0.0, 51.0, 2.8, 5.64, -0.09, 0, 4619, 0, -1046
196.83, 15.15, 0.00, 5.93, -2.99, -2.93, 3, 5, 0, 3462, 3500, 0.0, 51.7, 2.8, 5.51, 0.16, 0, 19772, 0, 562
196.88, 15.09, 0.00, -2.55, -3.24, 5.79, 3, 2, 0, 3405, 3389, 0.0, 49.4, 2.8, 4.88, -0.56, 0, 57482, 0, -968
196.89, 15.06, 0.00, -0.94, -4.20, 5.15, 3, 6, 0, 3376, 3453, 0.0, 50.6, 2.8, 5.31, -0.24, 0, 63379, 0, -1285
196.94, 15.14, 0.00, 0.62, -3.86, 3.24, 3, 6, 0, 3405, 3361, 0.0, 48.6, 2.8, 4.97, -0.44, 0, 2869, 0, -1237
196.95, 15.15, 0.00, 1.25, -4.48, 3.24, 3, 4, 0, 3376, 3411, 0.0, 49.8, 2.8, 5.37, -0.22, 0, 8765, 0, -947
197.03, 15.15, 0.00, -5.13, 4.00, 1.13, 3, 3, 0, 3405, 3390, 0.0, 49.4, 2.8, 5.21, -0.18, 0, 43227, 0, 541
197.05, 15.09, 0.00, -5.45, 0.94, 4.50, 3, 2, 0, 3405, 3466, 0.0, 50.6, 2.8, 5.31, -0.15, 0, 52484, 0, -536
197.06, 15.14, 0.00, 0.94, -4.18, 3.24, 3, 6, 0, 3433, 3444, 0.0, 50.2, 2.8, 6.11, -0.58, 0, 1259, 0, -1216
197.11, 15.15, 0.00, 4.52, -2.59, -1.93, 3, 4, 0, 3405, 3306, 0.0, 47.4, 1.4, 4.04, -0.13, 0, 12125, 0, -499
197.11, 15.09, 0.00, 4.24, -2.61, -1.63, 3, 4, 0, 3347, 3327, 0.0, 47.8, 1.4, 3.70, -0.04, 0, 12013, 0, -520
197.17, 15.09, 0.00, -4.64, 4.16, 0.48, 3, 2, 0, 3266, 3349, 0.0, 49.8, 1.4, 5.13, 0.45, 0, 52348, 0, -279
197.19, 15.09, 0.00, -9.25, 3.84, 5.41, 3, 3, 0, 3319, 3505, 0.0, 52.9, 2.8, 6.31, 0.53, 0, 49597, 0, -61
197.22, 15.15, 0.00, -4.90, -2.89, 7.80, 3, 2, 0, 3433, 3437, 0.0, 51.7, 2.8, 7.14, 0.21, 0, 57552, 0, -936
197.27, 15.14, 0.00, 2.87, 1.29, -4.16, 3, 5, 0, 3405, 3390, 0.0, 49.0, 2.8, 4.99, -0.21, 0, 24714, 0, 1065
197.31, 15.07, 0.00, -6.09, 0.78, 5.31, 3, 2, 0, 3462, 3428, 0.0, 51.0, 2.8, 5.93, 0.33, 0, 52540, 0, -305
197.34, 15.06, 0.00, 1.87, -4.28, 2.41, 3, 6, 0, 3462, 3392, 0.0, 49.8, 2.8, 5.39, -0.13, 0, 3009, 0, -1157
197.36, 15.14, 0.00, 4.62, -2.39, -2.23, 3, 4, 0, 3405, 3392, 0.0, 49.4, 2.8, 4.43, -0.27, 0, 15457, 0, -13
197.37, 15.09, 0.00, 3.40, -1.15, -2.25, 3, 5, 0, 3347, 3299, 0.0, 47.4, 1.4, 3.96, -0.20, 0, 19660, 0, 319
197.39, 15.20, 0.00, 4.48, -3.22, -1.27, 3, 4, 0, 3319, 3381, 0.0, 49.8, 1.4, 4.90, 0.24, 0, 13581, 0, -279
197.42, 15.14, 0.00, 5.45, -4.82, -0.62, 3, 4, 0, 3347, 3444, 0.0, 51.4, 2.8, 6.50, -0.02, 0, 12013, 0, -270
197.44, 15.09, 0.00, 4.82, -0.32, -4.50, 3, 5, 0, 3405, 3404, 0.0, 50.6, 2.8, 6.21, -0.02, 0, 19716, 0, 656
197.47, 15.14, 0.00, 2.31, 0.56, -2.87, 3, 1, 0, 3405, 3333, 0.0, 48.2, 2.8, 4.82, -0.47, 0, 30639, 0, 1265
197.48, 15.04, 0.00, -0.24, 4.74, -4.50, 3, 1, 0, 3376, 3421, 0.0, 49.4, 1.4, 4.54, -0.36, 0, 32263, 0, 1281
197.53, 15.13, 0.00, -1.31, 5.79, -4.48, 3, 1, 0, 3347, 3425, 0.0, 50.6, 1.4, 5.45, 0.31, 0, 33859, 0, 1295
197.53, 15.07, 0.00, -3.84, 6.73, -2.89, 3, 3, 0, 3376, 3418, 0.0, 50.6, 2.8, 5.86, 0.07, 0, 41533, 0, 989
197.53, 15.15, 0.00, -4.56, 2.79, 1.77, 3, 3, 0, 3405, 3356, 0.0, 49.0, 2.8, 5.47, -0.20, 0, 48225, 0, -97
197.56, 15.09, 0.00, -3.16, -2.29, 5.45, 3, 2, 0, 3405, 3381, 0.0, 49.4, 2.8, 4.20, 0.20, 0, 57482, 0, -976
197.59, 15.06, 0.00, -2.71, -0.66, 3.38, 3, 2, 0, 3376, 3306, 0.0, 47.8, 1.4, 4.50, -0.36, 0, 57412, 0, -984
197.61, 15.14, 0.00, -4.04, 1.93, 2.11, 3, 2, 0, 3292, 3355, 0.0, 49.0, 1.4, 4.47, 0.20, 0, 53985, 0, -693
197.62, 15.09, 0.00, -6.25, 2.39, 3.86, 3, 2, 0, 3347, 3436, 0.0, 51.4, 2.8, 5.70, 0.63, 0, 52428, 0, -331
197.64, 15.14, 0.00, -3.96, -3.06, 7.01, 3, 2, 0, 3376, 3391, 0.0, 50.6, 2.8, 6.57, -0.09, 0, 59064, 0, -1059
197.66, 15.15, 0.00, 2.73, -4.04, 1.31, 3, 6, 0, 3405, 3294, 0.0, 47.8, 2.8, 4.74, -0.60, 0, 4535, 0, -1121
197.67, 15.15, 0.00, 1.15, -3.80, 2.65, 3, 4, 0, 3347, 3369, 0.0, 48.6, 1.4, 4.27, -0.52, 0, 8737, 0, -1018
197.70, 15.08, 0.00, 0.74, -4.52, 3.78, 3, 6, 0, 3319, 3306, 0.0, 48.2, 1.4, 4.22, 0.08, 0, 2659, 0, -1331
197.72, 15.14, 0.00, -4.20, -1.13, 5.33, 3, 2, 0, 3292, 3355, 0.0, 49.8, 1.4, 5.07, 0.47, 0, 60429, 0, -1158
197.75, 15.14, 0.00, -3.72, -1.45, 5.17, 3, 2, 0, 3347, 3342, 0.0, 49.8, 2.8, 5.38, 0.24, 0, 57342, 0, -960
197.78, 15.14, 0.00, 1.67, -6.11, 4.44, 3, 6, 0, 3405, 3418, 0.0, 50.6, 2.8, 6.21, -0.15, 0, 2869, 0, -1134
197.80, 15.07, 0.00, 3.16, -2.03, -1.13, 3, 4, 0, 3405, 3295, 0.0, 47.8, 2.8, 4.58, -0.65, 0, 12125, 0, -610
197.83, 15.14, 0.00, 4.00, -2.09, -1.91, 3, 4, 0, 3319, 3249, 0.0, 46.6, 1.4, 3.50, -0.44, 0, 11957, 0, -509
197.84, 15.08, 0.00, -2.39, -1.31, 3.70, 3, 6, 0, 3266, 3285, 0.0, 47.8, 1.4, 3.68, 0.13, 0, 63271, 0, -1353
197.87, 15.09, 0.00, -3.44, 3.20, 0.24, 3, 3, 0, 3213, 3229, 0.0, 47.4, 1.4, 4.28, 0.29, 0, 44517, 0, 385
197.90, 15.15, 0.00, 5.93, -3.12, -2.81, 3, 4, 0, 3292, 3352, 0.0, 49.4, 2.8, 5.55, -0.32, 0, 15127, 0, -123
197.92, 15.14, 0.00, -0.38, -2.81, 3.20, 3, 6, 0, 3266, 3278, 0.0, 47.8, 2.8, 4.66, 0.00, 0, 931, 0, -1324
197.94, 15.07, 0.00, -2.71, 1.11, 1.61, 3, 2, 0, 3213, 3103, 0.0, 44.7, 1.4, 3.67, 0.12, 0, 52296, 0, -392
197.97, 15.15, 0.00, 4.26, 2.15, -6.41, 3, 5, 0, 3188, 3236, 0.0, 47.0, 2.8, 4.34, -0.52, 0, 24184, 0, 1008
198.00, 15.06, 0.00, -1.83, -3.64, 5.47, 3, 6, 0, 3164, 3282, 0.0, 48.6, 2.8, 4.97, 0.34, 0, 63171, 0, -1308
198.01, 15.09, 0.00, -4.64, 4.32, 0.32, 3, 3, 0, 3239, 3224, 0.0, 47.8, 2.8, 5.22, -0.05, 0, 42984, 0, 581
